text,label
"Bounce, bounce, bounce (make your headlight)
Bounce, b-bounce, bounce, b-bounce
Bounce, b-bounce, bounce (like a low-low)
B-bounce, bounce, b-bounce (throw it up)
",1
"Bounce, bounce, bounce (make your headlight)
Bounce, b-bounce, bounce, b-bounce
Bounce, b-bounce, bounce (like a low-low)
B-bounce, bounce, b-bounce (throw it up)
",1
"Bounce, bounce, bounce (make your headlight)
Bounce, b-bounce, bounce, b-bounce
Bounce, b-bounce, bounce (like a low-low)
B-bounce, bounce, b-bounce (throw it up)
",1
"Bounce, bounce, bounce (make your headlight)
Bounce, b-bounce, bounce, b-bounce
Bounce, b-bounce, bounce (like a low-low)
B-bounce, bounce, b-bounce (throw it up)
",1
"Bounce, bounce, bounce (make your headlight)
Bounce, b-bounce, bounce, b-bounce
Bounce, b-bounce, bounce (like a low-low)
B-bounce, bounce, b-bounce (throw it up)
",1
"Bounce, bounce, bounce (make your headlight)
Bounce, b-bounce, bounce, b-bounce
Bounce, b-bounce, bounce (like a low-low)
B-bounce, bounce, b-bounce (throw it up)
",1
"Bounce, bounce, bounce (make your headlight)
Bounce, b-bounce, bounce, b-bounce
Bounce, b-bounce, bounce (like a low-low)
B-bounce, bounce, b-bounce (throw it up)
",1
"Bounce, bounce, bounce (make your headlight)
Bounce, b-bounce, bounce, b-bounce
Bounce, b-bounce, bounce (like a low-low)
B-bounce, bounce, b-bounce (throw it up)
",1
"Bounce, bounce, bounce (make your headlight)
Bounce, b-bounce, bounce, b-bounce
Bounce, b-bounce, bounce (like a low-low)
B-bounce, bounce, b-bounce (throw it up)
",1
"Bounce, bounce, bounce (make your headlight)
Bounce, b-bounce, bounce, b-bounce
Bounce, b-bounce, bounce (like a low-low)
B-bounce, bounce, b-bounce (throw it up)
",1
"Bounce, bounce, bounce (make your headlight)
Bounce, b-bounce, bounce, b-bounce
Bounce, b-bounce, bounce (like a low-low)
B-bounce, bounce, b-bounce (throw it up)
",1
"Bounce, bounce, bounce (make your headlight)
Bounce, b-bounce, bounce, b-bounce
Bounce, b-bounce, bounce (like a low-low)
B-bounce, bounce, b-bounce (throw it up)
",1
"Bounce, bounce, bounce (make your headlight)
Bounce, b-bounce, bounce, b-bounce
Bounce, b-bounce, bounce (like a low-low)
B-bounce, bounce, b-bounce (throw it up)
",1
"Bounce, bounce, bounce (make your headlight)
Bounce, b-bounce, bounce, b-bounce
Bounce, b-bounce, bounce (like a low-low)
B-bounce, bounce, b-bounce (throw it up)
",1
"Bounce, bounce, bounce (make your headlight)
Bounce, b-bounce, bounce, b-bounce
Bounce, b-bounce, bounce (like a low-low)
B-bounce, bounce, b-bounce (throw it up)
",1
"Bounce, bounce, bounce (make your headlight)
Bounce, b-bounce, bounce, b-bounce
Bounce, b-bounce, bounce (like a low-low)
B-bounce, bounce, b-bounce (throw it up)
",1
"Bounce, bounce, bounce (make your headlight)
Bounce, b-bounce, bounce, b-bounce
Bounce, b-bounce, bounce (like a low-low)
B-bounce, bounce, b-bounce (throw it up)
",1
"Team, team
Are you *******' with the team?
Are you *******' with the team?
Are you *******' with the team?
",0
"Team, team
Are you *******' with the team?
Are you *******' with the team?
Are you *******' with the team?
",0
"Team, team
Are you *******' with the team?
Are you *******' with the team?
Are you *******' with the team?
",0
"Team, team
Are you *******' with the team?
Are you *******' with the team?
Are you *******' with the team?
",0
"Team, team
Are you *******' with the team?
Are you *******' with the team?
Are you *******' with the team?
",0
"Team, team
Are you *******' with the team?
Are you *******' with the team?
Are you *******' with the team?
",0
"Team, team
Are you *******' with the team?
Are you *******' with the team?
Are you *******' with the team?
",0
"Team, team
Are you *******' with the team?
Are you *******' with the team?
Are you *******' with the team?
",0
"Team, team
Are you *******' with the team?
Are you *******' with the team?
Are you *******' with the team?
",0
"Team, team
Are you *******' with the team?
Are you *******' with the team?
Are you *******' with the team?
",0
"Team, team
Are you *******' with the team?
Are you *******' with the team?
Are you *******' with the team?
",0
"Team, team
Are you *******' with the team?
Are you *******' with the team?
Are you *******' with the team?
",0
"Team, team
Are you *******' with the team?
Are you *******' with the team?
Are you *******' with the team?
",0
"Team, team
Are you *******' with the team?
Are you *******' with the team?
Are you *******' with the team?
",0
"Team, team
Are you *******' with the team?
Are you *******' with the team?
Are you *******' with the team?
",0
"Team, team
Are you *******' with the team?
Are you *******' with the team?
Are you *******' with the team?
",0
"Team, team
Are you *******' with the team?
Are you *******' with the team?
Are you *******' with the team?
",0
"Team, team
Are you *******' with the team?
Are you *******' with the team?
Are you *******' with the team?
",0
"Team, team
Are you *******' with the team?
Are you *******' with the team?
Are you *******' with the team?
",0
"Not today
Not today
Not today
Not today
",3
"Not today
Not today
Not today
Not today
",3
"Not today
Not today
Not today
Not today
",3
"Not today
Not today
Not today
Not today
",3
"Not today
Not today
Not today
Not today
",3
"Not today
Not today
Not today
Not today
",3
"Not today
Not today
Not today
Not today
",3
"Not today
Not today
Not today
Not today
",3
"Not today
Not today
Not today
Not today
",3
"Not today
Not today
Not today
Not today
",3
"Not today
Not today
Not today
Not today
",3
"Not today
Not today
Not today
Not today
",3
"Not today
Not today
Not today
Not today
",3
"Not today
Not today
Not today
Not today
",3
"Deep in my bones, straight from inside.
I''m waking up, I feel it in my bones
Enough to make my systems go
Welcome to the new age, to the new age.
",0
"Deep in my bones, straight from inside.
I''m waking up, I feel it in my bones
Enough to make my systems go
Welcome to the new age, to the new age.
",0
"Deep in my bones, straight from inside.
I''m waking up, I feel it in my bones
Enough to make my systems go
Welcome to the new age, to the new age.
",0
"Deep in my bones, straight from inside.
I''m waking up, I feel it in my bones
Enough to make my systems go
Welcome to the new age, to the new age.
",0
"Deep in my bones, straight from inside.
I''m waking up, I feel it in my bones
Enough to make my systems go
Welcome to the new age, to the new age.
",0
"Deep in my bones, straight from inside.
I''m waking up, I feel it in my bones
Enough to make my systems go
Welcome to the new age, to the new age.
",0
"Deep in my bones, straight from inside.
I''m waking up, I feel it in my bones
Enough to make my systems go
Welcome to the new age, to the new age.
",0
"Deep in my bones, straight from inside.
I''m waking up, I feel it in my bones
Enough to make my systems go
Welcome to the new age, to the new age.
",0
"Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder
",0
"Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder
",0
"Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder
",0
"Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder
",0
"Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder
",0
"Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder
",0
"Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder
",0
"Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder
",0
"Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder
",0
"Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder
",0
"Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder
",0
"Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder
",0
"Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder
",0
"Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder
",0
"Ya take me to the top, I'm ready for
Whatever it takes
Cause I love the adrenaline in my veins
I do what it takes
",0
"Ya take me to the top, I'm ready for
Whatever it takes
Cause I love the adrenaline in my veins
I do what it takes
",0
"Ya take me to the top, I'm ready for
Whatever it takes
Cause I love the adrenaline in my veins
I do what it takes
",0
"Ya take me to the top, I'm ready for
Whatever it takes
Cause I love the adrenaline in my veins
I do what it takes
",0
"Ya take me to the top, I'm ready for
Whatever it takes
Cause I love the adrenaline in my veins
I do what it takes
",0
"Ya take me to the top, I'm ready for
Whatever it takes
Cause I love the adrenaline in my veins
I do what it takes
",0
"Ya take me to the top, I'm ready for
Whatever it takes
Cause I love the adrenaline in my veins
I do what it takes
",0
"Ya take me to the top, I'm ready for
Whatever it takes
Cause I love the adrenaline in my veins
I do what it takes
",0
"Ya take me to the top, I'm ready for
Whatever it takes
Cause I love the adrenaline in my veins
I do what it takes
",0
"Ya take me to the top, I'm ready for
Whatever it takes
Cause I love the adrenaline in my veins
I do what it takes
",0
"Ya take me to the top, I'm ready for
Whatever it takes
Cause I love the adrenaline in my veins
I do what it takes
",0
"Ya take me to the top, I'm ready for
Whatever it takes
Cause I love the adrenaline in my veins
I do what it takes
",0
"Ya take me to the top, I'm ready for
Whatever it takes
Cause I love the adrenaline in my veins
I do what it takes
",0
"Ya take me to the top, I'm ready for
Whatever it takes
Cause I love the adrenaline in my veins
I do what it takes
",0
"Ya take me to the top, I'm ready for
Whatever it takes
Cause I love the adrenaline in my veins
I do what it takes
",0
"Ya take me to the top, I'm ready for
Whatever it takes
Cause I love the adrenaline in my veins
I do what it takes
",0
"Ya take me to the top, I'm ready for
Whatever it takes
Cause I love the adrenaline in my veins
I do what it takes
",0
"Ya take me to the top, I'm ready for
Whatever it takes
Cause I love the adrenaline in my veins
I do what it takes
",0
"I'm just a hoodlum I came with the bonsam when niggas wanna try some
Did you see what I done?
Came in a black Benz, left in a white one
I'm just a hoodlum I came with my bonsam when niggas wanna try some
",2
"I'm just a hoodlum I came with the bonsam when niggas wanna try some
Did you see what I done?
Came in a black Benz, left in a white one
I'm just a hoodlum I came with my bonsam when niggas wanna try some
",2
"I'm just a hoodlum I came with the bonsam when niggas wanna try some
Did you see what I done?
Came in a black Benz, left in a white one
I'm just a hoodlum I came with my bonsam when niggas wanna try some
",2
"I'm just a hoodlum I came with the bonsam when niggas wanna try some
Did you see what I done?
Came in a black Benz, left in a white one
I'm just a hoodlum I came with my bonsam when niggas wanna try some
",2
"I'm just a hoodlum I came with the bonsam when niggas wanna try some
Did you see what I done?
Came in a black Benz, left in a white one
I'm just a hoodlum I came with my bonsam when niggas wanna try some
",2
"I'm just a hoodlum I came with the bonsam when niggas wanna try some
Did you see what I done?
Came in a black Benz, left in a white one
I'm just a hoodlum I came with my bonsam when niggas wanna try some
",2
"I'm just a hoodlum I came with the bonsam when niggas wanna try some
Did you see what I done?
Came in a black Benz, left in a white one
I'm just a hoodlum I came with my bonsam when niggas wanna try some
",2
"I'm just a hoodlum I came with the bonsam when niggas wanna try some
Did you see what I done?
Came in a black Benz, left in a white one
I'm just a hoodlum I came with my bonsam when niggas wanna try some
",2
"I'm just a hoodlum I came with the bonsam when niggas wanna try some
Did you see what I done?
Came in a black Benz, left in a white one
I'm just a hoodlum I came with my bonsam when niggas wanna try some
",2
"I'm just a hoodlum I came with the bonsam when niggas wanna try some
Did you see what I done?
Came in a black Benz, left in a white one
I'm just a hoodlum I came with my bonsam when niggas wanna try some
",2
"I'm just a hoodlum I came with the bonsam when niggas wanna try some
Did you see what I done?
Came in a black Benz, left in a white one
I'm just a hoodlum I came with my bonsam when niggas wanna try some
",2
"I'm just a hoodlum I came with the bonsam when niggas wanna try some
Did you see what I done?
Came in a black Benz, left in a white one
I'm just a hoodlum I came with my bonsam when niggas wanna try some
",2
"I'm just a hoodlum I came with the bonsam when niggas wanna try some
Did you see what I done?
Came in a black Benz, left in a white one
I'm just a hoodlum I came with my bonsam when niggas wanna try some
",2
"I'm just a hoodlum I came with the bonsam when niggas wanna try some
Did you see what I done?
Came in a black Benz, left in a white one
I'm just a hoodlum I came with my bonsam when niggas wanna try some
",2
"I'm just a hoodlum I came with the bonsam when niggas wanna try some
Did you see what I done?
Came in a black Benz, left in a white one
I'm just a hoodlum I came with my bonsam when niggas wanna try some
",2
"I'm just a hoodlum I came with the bonsam when niggas wanna try some
Did you see what I done?
Came in a black Benz, left in a white one
I'm just a hoodlum I came with my bonsam when niggas wanna try some
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Not because he lived a life of crime and sat behind some bars
Not because he screamed ***** the law, although that was true
Your daddy was a real ***** 'cuz he loved you""
For your eyes only
",2
"Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
",3
"Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
",3
"Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
",3
"Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
",3
"Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
",3
"Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
",3
"Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
",3
"Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
",3
"Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
",3
"Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
",3
"Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
",3
"Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
",3
"Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
",3
"Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
",3
"Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
",3
"Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
",3
"Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
",3
"Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
",3
"Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
",3
"Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
",3
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Be like this
False prophets (La-la-la-la-la, la-la-la-la-la…)
Somebody shoulda told me it would be like this
Be like this, be like this
",2
"Just to make it through the job interviews
If my niggas heard me, they'd say:
""Damn, what’s gotten into you?""
Just trying to make it dog, somehow
",2
"Just to make it through the job interviews
If my niggas heard me, they'd say:
""Damn, what’s gotten into you?""
Just trying to make it dog, somehow
",2
"Just to make it through the job interviews
If my niggas heard me, they'd say:
""Damn, what’s gotten into you?""
Just trying to make it dog, somehow
",2
"Just to make it through the job interviews
If my niggas heard me, they'd say:
""Damn, what’s gotten into you?""
Just trying to make it dog, somehow
",2
"Just to make it through the job interviews
If my niggas heard me, they'd say:
""Damn, what’s gotten into you?""
Just trying to make it dog, somehow
",2
"Just to make it through the job interviews
If my niggas heard me, they'd say:
""Damn, what’s gotten into you?""
Just trying to make it dog, somehow
",2
"Just to make it through the job interviews
If my niggas heard me, they'd say:
""Damn, what’s gotten into you?""
Just trying to make it dog, somehow
",2
"Just to make it through the job interviews
If my niggas heard me, they'd say:
""Damn, what’s gotten into you?""
Just trying to make it dog, somehow
",2
"Just to make it through the job interviews
If my niggas heard me, they'd say:
""Damn, what’s gotten into you?""
Just trying to make it dog, somehow
",2
"Just to make it through the job interviews
If my niggas heard me, they'd say:
""Damn, what’s gotten into you?""
Just trying to make it dog, somehow
",2
"Just to make it through the job interviews
If my niggas heard me, they'd say:
""Damn, what’s gotten into you?""
Just trying to make it dog, somehow
",2
"Just to make it through the job interviews
If my niggas heard me, they'd say:
""Damn, what’s gotten into you?""
Just trying to make it dog, somehow
",2
"Just to make it through the job interviews
If my niggas heard me, they'd say:
""Damn, what’s gotten into you?""
Just trying to make it dog, somehow
",2
"Just to make it through the job interviews
If my niggas heard me, they'd say:
""Damn, what’s gotten into you?""
Just trying to make it dog, somehow
",2
"Just to make it through the job interviews
If my niggas heard me, they'd say:
""Damn, what’s gotten into you?""
Just trying to make it dog, somehow
",2
"Just to make it through the job interviews
If my niggas heard me, they'd say:
""Damn, what’s gotten into you?""
Just trying to make it dog, somehow
",2
"Just to make it through the job interviews
If my niggas heard me, they'd say:
""Damn, what’s gotten into you?""
Just trying to make it dog, somehow
",2
"Just to make it through the job interviews
If my niggas heard me, they'd say:
""Damn, what’s gotten into you?""
Just trying to make it dog, somehow
",2
"Tired of feeling low even when I'm high
Ain't no way to live, do I wanna die?
I don't know
I don't know
",2
"Tired of feeling low even when I'm high
Ain't no way to live, do I wanna die?
I don't know
I don't know
",2
"Tired of feeling low even when I'm high
Ain't no way to live, do I wanna die?
I don't know
I don't know
",2
"Tired of feeling low even when I'm high
Ain't no way to live, do I wanna die?
I don't know
I don't know
",2
"Tired of feeling low even when I'm high
Ain't no way to live, do I wanna die?
I don't know
I don't know
",2
"Tired of feeling low even when I'm high
Ain't no way to live, do I wanna die?
I don't know
I don't know
",2
"Tired of feeling low even when I'm high
Ain't no way to live, do I wanna die?
I don't know
I don't know
",2
"Tired of feeling low even when I'm high
Ain't no way to live, do I wanna die?
I don't know
I don't know
",2
"Tired of feeling low even when I'm high
Ain't no way to live, do I wanna die?
I don't know
I don't know
",2
"It's that sort of thinkin' that been keepin' ******s chained
at the bottom and hanged
The strangest fruit that you ever seen ripe with pain
Listen
",2
"It's that sort of thinkin' that been keepin' ******s chained
at the bottom and hanged
The strangest fruit that you ever seen ripe with pain
Listen
",2
"It's that sort of thinkin' that been keepin' ******s chained
at the bottom and hanged
The strangest fruit that you ever seen ripe with pain
Listen
",2
"It's that sort of thinkin' that been keepin' ******s chained
at the bottom and hanged
The strangest fruit that you ever seen ripe with pain
Listen
",2
"It's that sort of thinkin' that been keepin' ******s chained
at the bottom and hanged
The strangest fruit that you ever seen ripe with pain
Listen
",2
"It's that sort of thinkin' that been keepin' ******s chained
at the bottom and hanged
The strangest fruit that you ever seen ripe with pain
Listen
",2
"It's that sort of thinkin' that been keepin' ******s chained
at the bottom and hanged
The strangest fruit that you ever seen ripe with pain
Listen
",2
"It's that sort of thinkin' that been keepin' ******s chained
at the bottom and hanged
The strangest fruit that you ever seen ripe with pain
Listen
",2
"It's that sort of thinkin' that been keepin' ******s chained
at the bottom and hanged
The strangest fruit that you ever seen ripe with pain
Listen
",2
"It's that sort of thinkin' that been keepin' ******s chained
at the bottom and hanged
The strangest fruit that you ever seen ripe with pain
Listen
",2
"It's that sort of thinkin' that been keepin' ******s chained
at the bottom and hanged
The strangest fruit that you ever seen ripe with pain
Listen
",2
